participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
253,8nrn2azo,,0,0,24,,,,0,,,0.0,253,,0.0,1,1,edqsn7rj,,,,,0
254,uex5fkeb,,0,0,24,,,,0,,,0.0,254,,0.0,1,1,edqsn7rj,,,,,0
255,80tlup29,,0,0,24,,,,0,,,0.0,255,,0.0,1,1,edqsn7rj,,,,,0
256,tl7nr3f0,,0,0,24,,,,0,,,0.0,256,,0.0,1,1,edqsn7rj,,,,,0
257,bs1eq73e,,0,0,24,,,,0,,,0.0,257,,0.0,1,1,edqsn7rj,,,,,0
258,pkafv5xn,,0,0,24,,,,0,,,0.0,258,,0.0,1,1,edqsn7rj,,,,,0
259,cqj8r7ai,,0,0,24,,,,0,,,0.0,259,,0.0,1,1,edqsn7rj,,,,,0
260,3tkw43z5,,0,0,24,,,,0,,,0.0,260,,0.0,1,1,edqsn7rj,,,,,0
261,112x5yxk,,0,0,24,,,,0,,,0.0,261,,0.0,1,1,edqsn7rj,,,,,0
262,p00yy7fi,,0,0,24,,,,0,,,0.0,262,,0.0,1,1,edqsn7rj,,,,,0
263,4thpgtei,,0,0,24,,,,0,,,0.0,263,,0.0,1,1,edqsn7rj,,,,,0
264,oebeoab9,,0,0,24,,,,0,,,0.0,264,,0.0,1,1,edqsn7rj,,,,,0
265,psmzeka7,,0,0,24,,,,0,,,0.0,265,,0.0,1,1,edqsn7rj,,,,,0
266,epndce7m,,0,0,24,,,,0,,,0.0,266,,0.0,1,1,edqsn7rj,,,,,0
267,zcua1hqh,,0,0,24,,,,0,,,0.0,267,,0.0,1,1,edqsn7rj,,,,,0
268,inbymiq6,,0,0,24,,,,0,,,0.0,268,,0.0,1,1,edqsn7rj,,,,,0
269,w96byymq,,0,0,24,,,,0,,,0.0,269,,0.0,1,1,edqsn7rj,,,,,0
270,dzjzuypr,,0,0,24,,,,0,,,0.0,270,,0.0,1,1,edqsn7rj,,,,,0
271,y6g9ba4x,,0,0,24,,,,0,,,0.0,271,,0.0,1,1,edqsn7rj,,,,,0
272,gdbo4ecd,,0,0,24,,,,0,,,0.0,272,,0.0,1,1,edqsn7rj,,,,,0
273,qfbh11w8,,0,0,24,,,,0,,,0.0,273,,0.0,1,1,edqsn7rj,,,,,0
274,6v60wlap,,0,0,24,,,,0,,,0.0,274,,0.0,1,1,edqsn7rj,,,,,0
275,k9vtwcbe,,0,0,24,,,,0,,,0.0,275,,0.0,1,1,edqsn7rj,,,,,0
276,gjevfwbx,,0,0,24,,,,0,,,0.0,276,,0.0,1,1,edqsn7rj,,,,,0
277,1zh32b9i,,0,0,24,,,,0,,,0.0,277,,0.0,1,1,edqsn7rj,,,,,0
278,yvli6tc5,,0,0,24,,,,0,,,0.0,278,,0.0,1,1,edqsn7rj,,,,,0
279,o59mupv5,,0,0,24,,,,0,,,0.0,279,,0.0,1,1,edqsn7rj,,,,,0
280,hresb6z8,,0,0,24,,,,0,,,0.0,280,,0.0,1,1,edqsn7rj,,,,,0
281,s0z9w8zs,,0,0,24,,,,0,,,0.0,281,,0.0,1,1,edqsn7rj,,,,,0
282,ub03zon5,,0,0,24,,,,0,,,0.0,282,,0.0,1,1,edqsn7rj,,,,,0
283,v4n2s8tp,,0,0,24,,,,0,,,0.0,283,,0.0,1,1,edqsn7rj,,,,,0
284,474p5cyo,,0,0,24,,,,0,,,0.0,284,,0.0,1,1,edqsn7rj,,,,,0
285,fb8mjdhz,,0,0,24,,,,0,,,0.0,285,,0.0,1,1,edqsn7rj,,,,,0
286,4eovi2ph,,0,0,24,,,,0,,,0.0,286,,0.0,1,1,edqsn7rj,,,,,0
287,hzmft6de,,0,0,24,,,,0,,,0.0,287,,0.0,1,1,edqsn7rj,,,,,0
288,cuh35m5r,,0,0,24,,,,0,,,0.0,288,,0.0,1,1,edqsn7rj,,,,,0
289,ilah0p81,,0,0,24,,,,0,,,0.0,289,,0.0,1,1,edqsn7rj,,,,,0
290,n1sgls3l,,0,0,24,,,,0,,,0.0,290,,0.0,1,1,edqsn7rj,,,,,0
291,fvfxi91w,,0,0,24,,,,0,,,0.0,291,,0.0,1,1,edqsn7rj,,,,,0
292,hky2aph0,,0,0,24,,,,0,,,0.0,292,,0.0,1,1,edqsn7rj,,,,,0
293,tm9lsepi,,0,0,24,,,,0,,,0.0,293,,0.0,1,1,edqsn7rj,,,,,0
294,y1myf37k,,0,0,24,,,,0,,,0.0,294,,0.0,1,1,edqsn7rj,,,,,0
295,vg1h4qpu,,0,0,24,,,,0,,,0.0,295,,0.0,1,1,edqsn7rj,,,,,0
296,h5d7qt0w,,0,0,24,,,,0,,,0.0,296,,0.0,1,1,edqsn7rj,,,,,0
297,g6yc2kin,,0,0,24,,,,0,,,0.0,297,,0.0,1,1,edqsn7rj,,,,,0
298,7ongf7tj,,0,0,24,,,,0,,,0.0,298,,0.0,1,1,edqsn7rj,,,,,0
299,3txn76pz,,0,0,24,,,,0,,,0.0,299,,0.0,1,1,edqsn7rj,,,,,0
300,6sz0v37w,,0,0,24,,,,0,,,0.0,300,,0.0,1,1,edqsn7rj,,,,,0
301,vruhu16p,,0,0,24,,,,0,,,0.0,301,,0.0,1,1,edqsn7rj,,,,,0
302,e32bz65p,,0,0,24,,,,0,,,0.0,302,,0.0,1,1,edqsn7rj,,,,,0
303,d57sprp6,,0,0,24,,,,0,,,0.0,303,,0.0,1,1,edqsn7rj,,,,,0
304,mr0pbmbl,,0,0,24,,,,0,,,0.0,304,,0.0,1,1,edqsn7rj,,,,,0
305,7r9sf2ay,,0,0,24,,,,0,,,0.0,305,,0.0,1,1,edqsn7rj,,,,,0
306,fkoeiym8,,0,0,24,,,,0,,,0.0,306,,0.0,1,1,edqsn7rj,,,,,0
307,hy42481b,,0,0,24,,,,0,,,0.0,307,,0.0,1,1,edqsn7rj,,,,,0
308,1lw7bzr3,,0,0,24,,,,0,,,0.0,308,,0.0,1,1,edqsn7rj,,,,,0
309,xp4oyk5n,,0,0,24,,,,0,,,0.0,309,,0.0,1,1,edqsn7rj,,,,,0
310,lu9x5tjl,,0,0,24,,,,0,,,0.0,310,,0.0,1,1,edqsn7rj,,,,,0
311,9zzbpdsg,,0,0,24,,,,0,,,0.0,311,,0.0,1,1,edqsn7rj,,,,,0
312,armsrqpn,,0,0,24,,,,0,,,0.0,312,,0.0,1,1,edqsn7rj,,,,,0
313,0xxuwouq,,0,0,24,,,,0,,,0.0,313,,0.0,1,1,edqsn7rj,,,,,0
314,myehz9t3,,0,0,24,,,,0,,,0.0,314,,0.0,1,1,edqsn7rj,,,,,0
315,5jmrbw3j,,0,0,24,,,,0,,,0.0,315,,0.0,1,1,edqsn7rj,,,,,0
316,t4fcbjw7,,0,0,24,,,,0,,,0.0,316,,0.0,1,1,edqsn7rj,,,,,0
317,66z2mdrk,,0,0,24,,,,0,,,0.0,317,,0.0,1,1,edqsn7rj,,,,,0
318,xf1bdb32,,0,0,24,,,,0,,,0.0,318,,0.0,1,1,edqsn7rj,,,,,0
319,j4cad5gq,,0,0,24,,,,0,,,0.0,319,,0.0,1,1,edqsn7rj,,,,,0
320,gf6svehz,,0,0,24,,,,0,,,0.0,320,,0.0,1,1,edqsn7rj,,,,,0
321,ln5sfa8v,,0,0,24,,,,0,,,0.0,321,,0.0,1,1,edqsn7rj,,,,,0
322,4xw9rn9i,,0,0,24,,,,0,,,0.0,322,,0.0,1,1,edqsn7rj,,,,,0
323,dkpdivhn,,0,0,24,,,,0,,,0.0,323,,0.0,1,1,edqsn7rj,,,,,0
324,68n3ueqs,,0,0,24,,,,0,,,0.0,324,,0.0,1,1,edqsn7rj,,,,,0
325,m786uypn,,0,0,24,,,,0,,,0.0,325,,0.0,1,1,edqsn7rj,,,,,0
326,0v68bi0o,,0,0,24,,,,0,,,0.0,326,,0.0,1,1,edqsn7rj,,,,,0
327,rqgjbvlq,,0,0,24,,,,0,,,0.0,327,,0.0,1,1,edqsn7rj,,,,,0
328,yct3hxd4,,0,0,24,,,,0,,,0.0,328,,0.0,1,1,edqsn7rj,,,,,0
329,1mbzk3sc,,0,0,24,,,,0,,,0.0,329,,0.0,1,1,edqsn7rj,,,,,0
330,c6ytgsia,,0,0,24,,,,0,,,0.0,330,,0.0,1,1,edqsn7rj,,,,,0
331,h2voqi1h,,0,0,24,,,,0,,,0.0,331,,0.0,1,1,edqsn7rj,,,,,0
332,o911aom0,,0,0,24,,,,0,,,0.0,332,,0.0,1,1,edqsn7rj,,,,,0
333,9hf6z7ah,,0,0,24,,,,0,,,0.0,333,,0.0,1,1,edqsn7rj,,,,,0
334,s9so1kxc,,0,0,24,,,,0,,,0.0,334,,0.0,1,1,edqsn7rj,,,,,0
335,lmbe8zt2,,0,0,24,,,,0,,,0.0,335,,0.0,1,1,edqsn7rj,,,,,0
336,1qfymd0o,,0,0,24,,,,0,,,0.0,336,,0.0,1,1,edqsn7rj,,,,,0
337,lv3123ac,,0,0,24,,,,0,,,0.0,337,,0.0,1,1,edqsn7rj,,,,,0
338,8khmar8b,,0,0,24,,,,0,,,0.0,338,,0.0,1,1,edqsn7rj,,,,,0
339,88iuv7fx,,0,0,24,,,,0,,,0.0,339,,0.0,1,1,edqsn7rj,,,,,0
340,9w6b9qcb,,0,0,24,,,,0,,,0.0,340,,0.0,1,1,edqsn7rj,,,,,0
341,f2wq9klp,,0,0,24,,,,0,,,0.0,341,,0.0,1,1,edqsn7rj,,,,,0
342,xvb92onw,,0,0,24,,,,0,,,0.0,342,,0.0,1,1,edqsn7rj,,,,,0
343,r6ws4xdg,,0,0,24,,,,0,,,0.0,343,,0.0,1,1,edqsn7rj,,,,,0
344,2ps038j3,,0,0,24,,,,0,,,0.0,344,,0.0,1,1,edqsn7rj,,,,,0
345,bpqaawkj,,0,0,24,,,,0,,,0.0,345,,0.0,1,1,edqsn7rj,,,,,0
346,oqe9r1s4,,0,0,24,,,,0,,,0.0,346,,0.0,1,1,edqsn7rj,,,,,0
347,od88j0zf,,0,0,24,,,,0,,,0.0,347,,0.0,1,1,edqsn7rj,,,,,0
348,0ke4s3vk,,0,0,24,,,,0,,,0.0,348,,0.0,1,1,edqsn7rj,,,,,0
349,fwzp1vyq,,0,0,24,,,,0,,,0.0,349,,0.0,1,1,edqsn7rj,,,,,0
350,4zbwnxgv,,0,0,24,,,,0,,,0.0,350,,0.0,1,1,edqsn7rj,,,,,0
351,lbuozr86,,0,0,24,,,,0,,,0.0,351,,0.0,1,1,edqsn7rj,,,,,0
352,ut9b18et,,0,0,24,,,,0,,,0.0,352,,0.0,1,1,edqsn7rj,,,,,0
353,0zktsd1r,,0,0,24,,,,0,,,0.0,353,,0.0,1,1,edqsn7rj,,,,,0
354,bky00jvb,,0,0,24,,,,0,,,0.0,354,,0.0,1,1,edqsn7rj,,,,,0
355,0bygwtop,,0,0,24,,,,0,,,0.0,355,,0.0,1,1,edqsn7rj,,,,,0
356,0wvw8y5r,,0,0,24,,,,0,,,0.0,356,,0.0,1,1,edqsn7rj,,,,,0
357,wxso7r8h,,0,0,24,,,,0,,,0.0,357,,0.0,1,1,edqsn7rj,,,,,0
358,49lo6003,,0,0,24,,,,0,,,0.0,358,,0.0,1,1,edqsn7rj,,,,,0
359,30haql1n,,0,0,24,,,,0,,,0.0,359,,0.0,1,1,edqsn7rj,,,,,0
360,t62iz8c5,,0,0,24,,,,0,,,0.0,360,,0.0,1,1,edqsn7rj,,,,,0
361,d51z2138,,0,0,24,,,,0,,,0.0,361,,0.0,1,1,edqsn7rj,,,,,0
362,c53xerr3,,0,0,24,,,,0,,,0.0,362,,0.0,1,1,edqsn7rj,,,,,0
363,ztcbups9,,0,0,24,,,,0,,,0.0,363,,0.0,1,1,edqsn7rj,,,,,0
364,xzp2fzqd,,0,0,24,,,,0,,,0.0,364,,0.0,1,1,edqsn7rj,,,,,0
365,h350h5iz,,0,0,24,,,,0,,,0.0,365,,0.0,1,1,edqsn7rj,,,,,0
366,5v9km0fq,,0,0,24,,,,0,,,0.0,366,,0.0,1,1,edqsn7rj,,,,,0
367,vu4dfy9k,,0,0,24,,,,0,,,0.0,367,,0.0,1,1,edqsn7rj,,,,,0
368,041vyhr4,,0,0,24,,,,0,,,0.0,368,,0.0,1,1,edqsn7rj,,,,,0
369,9qs59cjh,,0,0,24,,,,0,,,0.0,369,,0.0,1,1,edqsn7rj,,,,,0
370,x9qjebzy,,0,0,24,,,,0,,,0.0,370,,0.0,1,1,edqsn7rj,,,,,0
371,ll9uh275,,0,0,24,,,,0,,,0.0,371,,0.0,1,1,edqsn7rj,,,,,0
372,6o11uxk3,,0,0,24,,,,0,,,0.0,372,,0.0,1,1,edqsn7rj,,,,,0
373,26j2wq60,,0,0,24,,,,0,,,0.0,373,,0.0,1,1,edqsn7rj,,,,,0
374,rxzpzabq,,0,0,24,,,,0,,,0.0,374,,0.0,1,1,edqsn7rj,,,,,0
375,aqqpyq8y,,0,0,24,,,,0,,,0.0,375,,0.0,1,1,edqsn7rj,,,,,0
376,3twrzkj4,,0,0,24,,,,0,,,0.0,376,,0.0,1,1,edqsn7rj,,,,,0
377,12fwjuwh,,0,0,24,,,,0,,,0.0,377,,0.0,1,1,edqsn7rj,,,,,0
378,wuxq5q29,,0,0,24,,,,0,,,0.0,378,,0.0,1,1,edqsn7rj,,,,,0
379,efln82vb,,0,0,24,,,,0,,,0.0,379,,0.0,1,1,edqsn7rj,,,,,0
380,k2b2fmpo,,0,0,24,,,,0,,,0.0,380,,0.0,1,1,edqsn7rj,,,,,0
381,rh7dmize,,0,0,24,,,,0,,,0.0,381,,0.0,1,1,edqsn7rj,,,,,0
382,brd4gtt1,,0,0,24,,,,0,,,0.0,382,,0.0,1,1,edqsn7rj,,,,,0
383,jorhrszk,,0,0,24,,,,0,,,0.0,383,,0.0,1,1,edqsn7rj,,,,,0
384,74lyzomt,,0,0,24,,,,0,,,0.0,384,,0.0,1,1,edqsn7rj,,,,,0
385,5z6rm7lh,,0,0,24,,,,0,,,0.0,385,,0.0,1,1,edqsn7rj,,,,,0
386,tkzczob1,,0,0,24,,,,0,,,0.0,386,,0.0,1,1,edqsn7rj,,,,,0
387,wle7spyn,,0,0,24,,,,0,,,0.0,387,,0.0,1,1,edqsn7rj,,,,,0
388,xt9n7bxq,,0,0,24,,,,0,,,0.0,388,,0.0,1,1,edqsn7rj,,,,,0
389,sor5qbst,,0,0,24,,,,0,,,0.0,389,,0.0,1,1,edqsn7rj,,,,,0
390,fqsmb107,,0,0,24,,,,0,,,0.0,390,,0.0,1,1,edqsn7rj,,,,,0
391,4w8zfhty,,0,0,24,,,,0,,,0.0,391,,0.0,1,1,edqsn7rj,,,,,0
392,vetezjvz,,0,0,24,,,,0,,,0.0,392,,0.0,1,1,edqsn7rj,,,,,0
393,lyx3axzt,,0,0,24,,,,0,,,0.0,393,,0.0,1,1,edqsn7rj,,,,,0
394,0i39x21z,,0,0,24,,,,0,,,0.0,394,,0.0,1,1,edqsn7rj,,,,,0
395,3swyvuo8,,0,0,24,,,,0,,,0.0,395,,0.0,1,1,edqsn7rj,,,,,0
396,irtgapa6,,0,0,24,,,,0,,,0.0,396,,0.0,1,1,edqsn7rj,,,,,0
397,dbcehnee,,0,0,24,,,,0,,,0.0,397,,0.0,1,1,edqsn7rj,,,,,0
398,j5yi5q1k,,0,0,24,,,,0,,,0.0,398,,0.0,1,1,edqsn7rj,,,,,0
399,1jr0fsfo,,0,0,24,,,,0,,,0.0,399,,0.0,1,1,edqsn7rj,,,,,0
400,drhz5f72,,0,0,24,,,,0,,,0.0,400,,0.0,1,1,edqsn7rj,,,,,0
1,1iahtu24,5c3399d8cb218a000176c6c6,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:13.461843,1,,,10.0,1,,0.0,4,1,xsp8cw0b,,,,,0
2,hiy2wi1j,60bc38931b526e2f38268207,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:15.690558,1,,,10.0,1,,0.0,2,1,xsp8cw0b,,,,,0
3,vjetlla1,5e4c21f770e1ed0849f9a7d0,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:16.328144,1,,,11.0,1,,0.0,8,1,xsp8cw0b,,,,,0
4,hya575nv,61569ee5ec13f9d23135674e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:16.398850,1,,,7.0,1,,0.0,5,1,xsp8cw0b,,,,,0
5,k2epxisw,61083c3043474227a8512bf7,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:17.437702,1,,,5.0,1,,0.0,23,1,xsp8cw0b,,,,,0
6,d0ogetzl,60ed8b58291a506de5a1bf6f,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:17.804987,1,,,7.0,2,,0.0,2,1,xsp8cw0b,,,,,0
7,w3bo5d60,6114c2ab3ba37f186e3a18f6,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:19.774405,1,,,10.0,1,,0.0,3,1,xsp8cw0b,,,,,0
8,vms2ywvs,5ff358b80f62f48e21e684fa,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:19.890884,1,,,10.0,2,,0.0,3,1,xsp8cw0b,,,,,0
9,rzyp1bnl,6091e942f96d14968cfb08b4,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:22.193756,1,,,2.0,2,,0.0,5,1,xsp8cw0b,,,,,0
10,mkfftef5,612648079fa0866dd2bce10b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:24.968059,1,,,9.0,1,,0.0,6,1,xsp8cw0b,,,,,0
11,j58h1si2,60f4770f1a89baae4b4f9ddb,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:25.238659,1,,,6.0,2,,0.0,4,1,xsp8cw0b,,,,,0
12,rriivkdx,60c2b160526d0ae3b07ca006,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:27.432481,1,,,6.0,1,,0.0,11,1,xsp8cw0b,,,,,0
13,4ike3q75,5fc98bb760422d47c315d393,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:28.348776,1,,,9.0,1,,0.0,7,1,xsp8cw0b,,,,,0
14,zl2ctxeg,5c52f898110c55000144bf18,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:28.735938,1,,,7.0,1,,0.0,22,1,xsp8cw0b,,,,,0
15,iczatiug,614fc816a16fc09b18c32f04,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:29.291926,1,,,7.0,2,,0.0,10,1,xsp8cw0b,,,,,0
16,qr65ymmz,5c9e65d52707e10001a00524,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:29.871395,1,,,2.0,1,,0.0,21,1,xsp8cw0b,,,,,0
17,s7lnflvd,5e0f443e8205266652153f5e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:30.844098,1,,,17.0,2,,0.0,7,1,xsp8cw0b,,,,,0
18,893kabl2,5ba8e80089390100019064ed,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:31.242447,1,,,14.0,2,,0.0,6,1,xsp8cw0b,,,,,0
19,msj6elz0,5e82a76d09f66f9cd3aeb0e7,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:32.731861,1,,,8.0,2,,0.0,8,1,xsp8cw0b,,,,,0
20,1ydwf7di,5f1c2ebf1d8b7c48ad3ec3db,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:33.540051,1,,,9.0,1,,0.0,14,1,xsp8cw0b,,,,,0
21,foav2tuv,5ea97b49b27dc9073e665286,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:33.622516,1,,,7.0,1,,0.0,10,1,xsp8cw0b,,,,,0
22,uovqdman,5c3c6b3d1ede2b000116397e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:36.620415,1,,,7.0,1,,0.0,24,1,xsp8cw0b,,,,,0
23,hy9gsa2v,57334d427d01ed00098e8e69,0,11,24,trust_robot_secondmover,Instructions,2021-12-15 18:41:37.145440,1,,,0.0,2,,0.0,11,1,xsp8cw0b,,,,,0
24,ipxbdn0r,60ddf017992f20e34420dd08,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:39.372769,1,,,6.0,1,,0.0,77,1,xsp8cw0b,,,,,0
25,k3ug9ohb,5a348ea750833c0001ee9550,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:41.443099,1,,,14.0,1,,0.0,13,1,xsp8cw0b,,,,,0
26,nv98juvl,61120d0ed4ab54df137ab06a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:41.484432,1,,,5.0,1,,0.0,16,1,xsp8cw0b,,,,,0
27,y3qmvl4d,5e11882114ae638303c715d9,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:41.491906,1,,,4.0,1,,0.0,12,1,xsp8cw0b,,,,,0
28,cs5zmeca,608f2ebc23ba13416e9a7e57,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:41.976010,1,,,13.0,2,,0.0,12,1,xsp8cw0b,,,,,0
29,poo5m39m,60a9ad71e8fe182d9a4b16f3,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:42.214374,1,,,5.0,1,,0.0,17,1,xsp8cw0b,,,,,0
30,6gc2gz1q,60a55d4bb6bd9be6c95b89eb,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:42.058976,1,,,9.0,2,,0.0,14,1,xsp8cw0b,,,,,0
31,r4414ick,5b53bf0802660200017909e1,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:42.794429,1,,,14.0,1,,0.0,15,1,xsp8cw0b,,,,,0
32,1h0rnicb,5ba86de49629a90001b3ef5f,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:44.254384,1,,,5.0,1,,0.0,19,1,xsp8cw0b,,,,,0
33,08mhopu7,5f21c29511084913913af654,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:44.558737,1,,,7.0,2,,0.0,23,1,xsp8cw0b,,,,,0
34,vwknh9ou,5dc1a56a648927000be0fca7,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:44.615148,1,,,5.0,2,,0.0,16,1,xsp8cw0b,,,,,0
35,1ou9scsr,558823c2fdf99b318cb4224b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:45.789184,1,,,0.0,1,,0.0,20,1,xsp8cw0b,,,,,0
36,2ck9diod,614f95fdc3c3e5b08fd0c60a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:46.848289,1,,,5.0,2,,0.0,17,1,xsp8cw0b,,,,,0
37,fedo3b86,5fd23ecda6599f06a53f4f62,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:47.417594,1,,,6.0,2,,0.0,15,1,xsp8cw0b,,,,,0
38,4li1xisj,5fca054298bccf24d97f2530,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:47.931017,1,,,8.0,2,,0.0,21,1,xsp8cw0b,,,,,0
39,8p2fkkd8,55d5e2c9db6a810006fa078b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:48.482195,1,,,9.0,2,,0.0,13,1,xsp8cw0b,,,,,0
40,w52nrnjn,60fa3897412a3b9106117614,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:48.630922,1,,,0.0,1,,0.0,18,1,xsp8cw0b,,,,,0
41,qgutlyrl,54b13343fdf99b6f84cedf7a,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:49.984767,1,,,5.0,2,,0.0,18,1,xsp8cw0b,,,,,0
42,f3z636ur,607f40d20471eec0b3f77678,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:55.067232,1,,,4.0,2,,0.0,20,1,xsp8cw0b,,,,,0
43,02t2sqk5,5c2f7a01c5b00a0001f3e52f,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:41:55.578184,1,,,7.0,1,,0.0,25,1,xsp8cw0b,,,,,0
44,23j6a2h2,5dcaf5db575da17c63ebb51b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:42:05.072120,1,,,0.0,2,,0.0,19,1,xsp8cw0b,,,,,0
45,vckyzozc,5d531dbf8c48ca00018560a7,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:42:11.308936,1,,,5.0,2,,0.0,22,1,xsp8cw0b,,,,,0
46,gatdf2mb,5d74001d391b6600175f433b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:42:44.407775,1,,,5.0,2,,0.0,24,1,xsp8cw0b,,,,,0
47,asv5rfhl,6148dc3549155e9222aee13b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:43:02.759044,1,,,4.0,2,,0.0,25,1,xsp8cw0b,,,,,0
48,8o3wauen,6155b4ba6222e3f19f3d36d0,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:43:58.943208,1,,,8.0,1,,0.0,26,1,xsp8cw0b,,,,,0
49,o3r2ws8c,60f989f2b726f86c3d24e13e,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:43:59.335712,1,,,8.0,2,,0.0,26,1,xsp8cw0b,,,,,0
50,h6nvrgv8,5c48f00f37da740001e8969c,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:44:12.368336,1,,,10.0,1,,0.0,27,1,xsp8cw0b,,,,,0
51,6se7xabt,611763bd48620d588e88cde0,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:13.387136,1,,,15.0,1,,0.0,32,1,xsp8cw0b,,,,,0
52,387wz85t,5e274886bcb84f052bf6858f,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:13.787263,1,,,10.0,2,,0.0,27,1,xsp8cw0b,,,,,0
53,i9tuv2io,5d56ae8ce2a7330015ed2eb7,0,5,24,dictator_robot,Instructions,2021-12-15 18:45:15.053677,1,,,0.0,1,,0.0,29,1,xsp8cw0b,,,,,0
54,m9wgh3hd,60ef75e98194ebdf7e440783,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:16.608439,1,,,0.0,2,,0.0,29,1,xsp8cw0b,,,,,0
55,n4gov6oz,5bc8897f462bdb0001a61426,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:18.332454,1,,,0.0,1,,0.0,31,1,xsp8cw0b,,,,,0
56,bhod8qtl,5c1827dbebe9950001752e40,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:20.338025,1,,,8.0,1,,0.0,28,1,xsp8cw0b,,,,,0
57,zwbdq06y,5f7dd6ed4303f7000814dd3b,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:21.509675,1,,,0.0,2,,0.0,28,1,xsp8cw0b,,,,,0
58,la4xabkt,6110cc212a3ac417ba55da29,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:21.738702,1,,,7.0,1,,0.0,39,1,xsp8cw0b,,,,,0
59,fmh8fj0a,5bbfeaeb785edb0001fac427,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:22.447650,1,,,12.0,1,,0.0,38,1,xsp8cw0b,,,,,0
60,1mp43bsv,611285de4477f8152efce6e8,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:24.931424,1,,,13.0,2,,0.0,31,1,xsp8cw0b,,,,,0
61,bxngglq3,5f0632802b566a17e81a5f5f,0,8,24,trust_robot_firstmover_strategy,Instructions,2021-12-15 18:45:25.305390,1,,,0.0,1,,0.0,30,1,xsp8cw0b,,,,,0
62,ucxp79p6,6108c5822438aa3dc5c6e152,0,24,24,final_screen,EndOfExperiment,2021-12-15 18:45:29.502061,1,,,6.0,2,,0.0,30,1,xsp8cw0b,,,,,0
